,year,company_name,number_of_single_use_plastic_bags_issued,gross_proceeds_of_charge,vat,costs_deducted,cost_of_changing_till_systems,cost_of_staff_communications,cost_of_customer_communications,cost_of_obtaining_advice_on_charge,cost_of_administering_donations,other_costs_associated_with_implementing_charge,net_proceeds,amount_donated_to_good_causes,number_of_paper_bags_issued,number_of_bags_for_life_issued,number_of_fabric_bags_issued,number_of_other_bags_issued,difference_between_donations_and_proceeds,charity/voluntary,local_causes,health,arts_heritage,sports,education,environment,unknown
135,2016-17,MARKS AND SPENCER GROUP PLC,92503288,4625164.0,770861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854303.0,3854303.0,,,,,0.0,1,0,1,0,0,0,1,0
136,2016-17,MAX SPIELMANN LIMITED,181077,9053.85,1508.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7544.870000000001,7544.870000000001,,,,,0.0,1,0,0,0,0,0,0,0
137,2016-17,MCCOLLS RETAIL GROUP,9359895,467994.75,77999.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389995.62,0.0,,,,,-389995.62,0,0,0,0,0,0,0,1
138,2016-17,MENKIND LIMITED,543470,27043.88,4489.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22554.34,0.0,,,,,-22554.34,0,0,0,0,0,0,0,1
139,2016-17,MERCEDES-BENZ CARS UK LIMITED,40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,0.0,0,0,1,0,0,0,0,0
140,2016-17,MERCEDES-BENZ RETAIL GROUP UK LIMITED,577,28.85,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,23.0,,,,,-0.0799999999999983,0,0,1,0,0,0,0,0
141,2016-17,MERLIN ENTERTAINMENTS LTD,489618,24481.0,4080.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20400.8,20401.0,,,,,0.2000000000007276,1,0,0,0,0,1,1,0
142,2016-17,MERSEYTRAVEL,316,15.8,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,0.0,,,,,-13.17,0,0,0,0,0,0,0,1
143,2016-17,MICHAEL ABAKHAN LIMITED,12869,643.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,536.0,,,,,0.0,1,0,0,0,0,0,0,0
144,2016-17,MINDS MATTER (TA) LTD,124683,6234.15,1039.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.12,6234.0,,,,,1038.88,0,0,1,0,0,0,0,0
145,2016-17,MNG MANGO UK LIMITED,8059,387.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,323.0,,,,,0.0,0,0,1,0,0,0,0,0
146,2016-17,MONDELEZ EUROPE SERVICES GMBH - UK BRANCH,158860,7943.0,2601.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5341.8,5341.8,,,,,0.0,1,0,0,0,0,0,0,0
147,2016-17,MORLEYS DEPARTMENT STORES LTD,493339,24666.95,4165.8,150.0,0.0,0.0,0.0,0.0,0.0,150.0,20351.15,20351.0,18000.0,,,,-0.1500000000014552,1,0,0,0,0,0,0,0
148,2016-17,MOSS BROS GROUP PLC,59580,2979.0,496.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.5,2483.0,,,,,0.5,0,0,1,0,0,0,0,0
149,2016-17,MOTHERCARE PLC,2446940,122347.0,20391.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101955.83,101955.83,,,,,0.0,0,0,0,0,0,0,1,0
150,2016-17,MP MORAN & SONS LIMITED,8574,429.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,357.0,,,,,0.0,0,0,1,0,0,0,0,0
151,2016-17,NEWCASTLE UNIVERSITY,99,4.95,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,4.0,,,,,-0.1299999999999999,0,0,0,0,0,1,0,0
152,2016-17,NEXT RETAIL LTD,24311036,1215551.804,202591.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012959.83,1012959.0,,,,,-0.8299999999580905,1,1,0,0,0,0,0,0
153,2016-17,NIKE RETAIL UK (A UK ESTABLISHMENT OF NIKE RETAIL B.V.),1255756,58350.18,11014.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47335.83,47335.0,,,,,-0.8300000000017462,1,0,0,0,0,0,0,0
154,2016-17,NIRVANA SPA & LEISURE LTD,1544,77.2,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.33,0.0,,,,,-64.33,0,0,0,0,0,0,0,1
155,2016-17,NISBETS PLC,101521,5076.05,1015.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4060.84,4061.0,,,,,0.15999999999985448,1,1,0,0,0,0,0,0
156,2016-17,NORWICH TOURIST INFORMATION CENTRE,185,9.25,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,9.0,,,,,1.29,1,0,0,0,0,0,0,0
157,2016-17,NOTCUTTS LIMITED,115996,5975.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4818.0,4818.0,,,,,0.0,0,1,0,0,0,0,0,0
158,2016-17,NOTTINGHAMSHIRE COUNTY COUNCIL,703,35.15,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.29,0.0,,,,,-29.29,0,0,0,0,0,0,1,0
159,2016-17,OCADO RETAIL LIMITED,128388732,6419439.0,1069907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5349532.0,0.0,,,,,-5349532.0,0,0,0,0,0,0,0,1
160,2016-17,ONE STOP STORES LTD,19145859,957578.7,158911.0,56460.0,0.0,0.0,0.0,0.0,56460.0,0.0,742207.7,478608.0,,2778720.0,,,-263599.69999999995,0,1,0,0,0,0,0,0
161,2016-17,OXFORD UNIVERSITY PRESS,1872,93.6,18.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.88,74.0,,,,,-0.8799999999999955,1,1,0,0,0,0,0,0
162,2016-17,PAULTONS PARK LTD,90871,4543.55,757.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.29,3786.0,,,,,-0.2899999999999636,0,1,0,0,0,0,0,0
163,2016-17,PCT HEALTHCARE LTD,6038,301.9,60.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.52,242.0,,,,,0.47999999999998977,1,1,0,0,0,0,0,0
164,2016-17,PETROGAS GROUP UK LTD,170943,8547.15,1424.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7122.63,0.0,,,,,-7122.63,0,0,0,0,0,0,0,1
165,2016-17,PETS AT HOME LIMITED,1948371,97401.86,16444.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80957.55,0.0,,,,,-80957.55,0,0,0,0,0,0,0,1
166,2016-17,PGL TRAVEL LTD,59860,2993.0,591.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.95,2504.0,,,,,102.05000000000018,1,0,0,0,0,0,0,0
167,2016-17,PICSOLVE INTERNATIONAL LTD,123236,6161.8,1232.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4929.4400000000005,3888.96,,,,,-1040.4800000000005,0,0,0,0,0,0,0,1
168,2016-17,PLYMOUTH CITY MUSEUM,93,4.65,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,3.0,93.0,,,,-0.8700000000000001,0,0,0,0,0,0,1,0
169,2016-17,PORTMEIRION GROUP UK LIMITED,35077,1770.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.0,0.0,,,,,-1434.0,0,0,0,0,0,0,0,1
170,2016-17,POST OFFICE LIMITED,3039,151.95,25.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.62,152.0,3039.0,,,,25.379999999999995,0,0,0,0,0,0,1,0
171,2016-17,POTTERS LEISURE LTD,7181,359.05,59.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.21,299.0,,,,,-0.20999999999997954,0,1,0,0,0,0,0,0
172,2016-17,POUNDLAND LIMITED ,41777052,2088852.6,348142.1,460036.06,0.0,0.0,0.0,0.0,0.0,460036.06,1280674.44,1280674.0,,21464906.0,,,-0.43999999994412065,1,0,0,0,0,0,0,0
173,2016-17,POUNDSTRETCHER LTD,6023660,301183.0,50194.34,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,249988.66,0.0,,,,,-249988.66,0,0,0,0,0,0,0,1
174,2016-17,POUNDWORLD RETAIL LIMITED,14618466,731427.0,146230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585197.0,0.0,,,,,-585197.0,0,0,0,0,0,0,0,1
175,2016-17,QD COMMERCIAL GROUP HOLDINGS LIMITED,1003880,60233.64,10038.94,24495.0,0.0,0.0,0.0,0.0,0.0,24495.0,25699.699999999997,,,,,,,0,0,0,0,0,0,0,1
176,2016-17,QUALITY SAVE,1300992,65049.6,13009.92,25122.4,2200.0,2500.0,2400.0,0.0,1760.0,16262.4,26917.28,2017.0,,,,,-24900.28,1,1,0,0,0,0,0,0
177,2016-17,QVC,33896,1694.8,282.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.33,0.0,,,,,-1412.33,1,1,1,0,0,0,0,0
178,2016-17,RAGDALE HALL (1990) LIMITED,866,43.3,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.08,0.0,16500.0,,,,-36.08,0,0,0,0,0,0,0,1
179,2016-17,RED 5 (RETAIL) LIMITED,109695,5463.34,907.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556.28,0.0,,,,,-4556.28,0,0,0,0,0,0,0,1
180,2016-17,RICHER SOUNDS LTD,5268,324.8,62.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.25,262.0,,,,,-0.25,1,0,0,0,0,0,0,0
181,2016-17,RINGTONS LIMITED,133,6.65,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,,,,,-5.55,0,0,0,0,0,0,0,1
182,2016-17,RIVER ISLAND CLOTHING CO LTD,7607504,380375.2,63395.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316979.33,0.0,,,,,-316979.33,0,0,0,0,0,0,0,1
183,2016-17,ROBERT DYAS HOLDINGS LIMITED,1505440,75272.0,12545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62727.0,62727.0,,,,,0.0,1,0,0,0,0,0,0,0
184,2016-17,ROCHESTER CASTLE,365,18.25,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21,15.0,,,,,-0.21000000000000085,0,1,0,0,0,0,0,0
185,2016-17,ROMAN ORIGINALS PLC,491760,24588.0,4098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20490.0,20490.0,,,,,0.0,1,1,0,0,0,0,0,0
186,2016-17,ROYS (WROXHAM) LIMITED,618270,30913.5,5152.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25761.25,32270.4,,,,,6509.1500000000015,0,1,0,0,0,0,0,0
187,2016-17,RYMAN LIMITED,1317111,65856.0,10976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54880.0,54880.0,,,,,0.0,1,0,0,0,0,0,0,0
188,2016-17,SAINSBURY'S,51762560,2588128.0,431355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156773.0,2156773.0,,,,,0.0,0,1,0,0,0,0,0,0
189,2016-17,SALLY SALON SERVICES LTD,347756,17387.8,3416.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13970.99,13971.0,,,,,0.010000000000218279,0,1,0,0,0,0,0,0
190,2016-17,SAVERS HEALTH & BEAUTY LIMITED,11234032,561700.0,93309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468391.0,468391.0,,,,,0.0,0,0,1,0,0,0,0,0
191,2016-17,SAYERS THE BAKERS LIMITED,1439920,71996.0,11999.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59996.67,59997.0,,,,,0.33000000000174623,1,1,0,0,0,0,0,0
192,2016-17,SCOTTISH MIDLAND CO-OPERATIVE SOCIETY LTD,264734,13236.0,2698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10538.0,0.0,,,,,-10538.0,0,0,0,0,0,0,0,1
193,2016-17,SEMI CHEM,35589,1779.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,0.0,,,,,-1423.0,0,0,0,0,0,0,0,1
194,2016-17,SHEARINGS HOTELS LTD,41,2.05,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,,,,,-1.71,0,0,0,0,0,0,0,1
195,2016-17,SKECHERS USA LTD,276234,13811.7,2301.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11509.75,0.0,,,,,-11509.75,0,0,0,0,0,0,0,1
196,2016-17,SMG UK LTD FIRST DIRECT ARENA,8588,429.4,71.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.83,358.0,,,,,0.17000000000001592,1,1,0,0,0,0,0,0
197,2016-17,SMYTHS TOYS UK LIMITED,1944987,97249.0,16208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81041.0,81041.0,,,,,0.0,1,0,1,0,0,0,0,0
198,2016-17,SNAPPY SNAPS,1404,70.2,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,58.5,,,,,0.0,1,0,0,0,0,0,0,0
199,2016-17,SODEXO LTD,618538,31344.93,5224.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26120.78,0.0,,,,,-26120.78,0,0,0,0,0,0,0,1
200,2016-17,SOUTH TYNESIDE COUNCIL,487,24.35,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.29,20.0,,,,,-0.28999999999999915,1,0,0,0,0,0,0,0
201,2016-17,SOUTHAMPTON CITY COUNCIL,1046,52.3,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.51,44.0,,,,,0.490000000000002,1,0,0,0,0,0,0,0
202,2016-17,SOUTHBANK CENTRE,12010,588.37,98.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.31,490.0,,,,,-0.3100000000000023,1,0,0,1,0,1,0,0
203,2016-17,SPORTSWIFT LTD T/A CARD FACTORY,11430140,571507.0,95251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476256.0,476256.0,,,,,0.0,1,0,0,0,0,0,0,0
204,2016-17,SSP UK LIMITED,10664100,533205.0,88867.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444337.5,444338.0,10664100.0,,,,0.5,1,0,0,0,0,0,0,0
205,2016-17,ST PETER'S HOSPICE,139385,6969.25,1161.5453637246164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5807.704636275384,0.0,,,,,-5807.704636275384,0,0,0,0,0,0,0,1
206,2016-17,STANLEY BLACK AND DECKER,5546,277.3,46.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.08,231.08,,,,,0.0,1,0,0,0,0,0,0,0
207,2016-17,SUE RYDER,1006555,103878.47,17313.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86565.39,86565.0,,,,,-0.3899999999994179,1,0,1,0,0,0,0,0
208,2016-17,SUK RETAIL LTD,275825,13791.25,2298.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11492.71,11493.0,,,,,0.2900000000008731,0,1,0,0,0,0,0,0
209,2016-17,SUPERDRUG STORES PLC,10796559,539690.0,89610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450080.0,450080.0,,,,,0.0,0,0,1,0,0,0,0,0
210,2016-17,TATE BROS. LTD,60244,3012.2,602.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409.76,0.0,,,,,-2409.76,0,0,0,0,0,0,0,1
211,2016-17,TESCO STORES LTD,637181382,31859069.1,5309844.85,3401740.67,0.0,0.0,51131.38,0.0,3350609.29,0.0,23147483.58,23147484.0,,,,,0.42000000178813934,0,1,0,0,0,0,0,0
212,2016-17,THE ATKINSON,293,14.65,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,12.0,,,,,-0.21000000000000085,0,0,0,1,0,0,0,0
213,2016-17,THE BOOK PEOPLE LTD,166102,7492.0,,7474.59,0.0,0.0,0.0,0.0,0.0,7474.59,,0.0,,,,,,0,0,0,0,0,0,0,1
214,2016-17,THE CAMPHILL VILLAGE TRUST LTD,324,16.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.0,,,,,-0.5,1,0,0,0,0,0,0,0
215,2016-17,THE CO-OPERATIVE GROUP,125929333,6296211.0,1020247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275964.0,5275964.0,,19913286.0,,,0.0,0,1,0,0,0,0,0,0
216,2016-17,THE DISNEY STORE LTD,1790297,89514.85,14919.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74595.71,74595.0,1790297.0,,,,-0.7100000000064028,0,0,0,0,0,0,1,0
217,2016-17,THE EDINBURGH WOOLEN MILL LTD,166161,8308.05,1384.68,2404.81,0.0,0.0,0.0,0.0,0.0,2404.81,4518.56,0.0,,,,,-4518.56,0,0,0,0,0,0,0,1
218,2016-17,THE MIDCOUNTIES CO-OPERATIVE,9580000,479000.0,93000.0,46000.0,0.0,0.0,0.0,0.0,46000.0,0.0,340000.0,340000.0,,1363191.0,,,0.0,1,1,1,1,1,1,1,0
219,2016-17,THE ORIGINAL FACTORY SHOP LTD,2665580,133279.0,22213.17,66639.5,0.0,0.0,0.0,0.0,0.0,66639.5,44426.33,0.0,,,,,-44426.33,0,0,0,0,0,0,0,1
220,2016-17,THE READING FOOTBALL CLUB LIMITED,7714,385.7,64.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.42,321.0,,,,,-0.4200000000000159,0,1,0,0,0,0,0,0
221,2016-17,THE SALVATION ARMY,38323,1916.15,319.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.79,0.0,,,,,-1596.79,0,0,0,0,0,0,0,1
222,2016-17,THE SOUTHERN CO-OPERATIVE,9105271,455769.0,75961.5,83347.0,0.0,0.0,0.0,0.0,0.0,83347.0,296460.66,296460.66,,949799.0,,,0.0,1,1,1,0,1,1,1,0
223,2016-17,THORNTONS LTD,1541987,77099.0,12850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64249.0,64249.0,,,,,0.0,0,0,0,0,0,0,1,0
224,2016-17,THREE,57524,2876.2,575.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.96,2300.0,,,,,-0.9600000000000364,0,1,0,0,0,0,0,0
225,2016-17,TIGER RETAIL LTD,1816031,176510.44,29418.45,123457.43,0.0,0.0,0.0,0.0,0.0,123457.43,23634.56,0.0,,,,,-23634.56,0,0,0,0,0,0,0,1
226,2016-17,TJX EUROPE,19528402,976420.0,195284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781136.0,0.0,,,,,-781136.0,0,0,0,0,0,0,0,1
227,2016-17,TOOLSTATION LTD,451479,22573.95,451.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22122.47,22573.0,,,,,450.52999999999884,1,0,0,0,0,0,0,0
228,2016-17,TOYS R US LIMITED,923872,46193.6,7698.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38494.67,38495.0,,,,,0.33000000000174623,1,0,0,0,0,0,0,0
229,2016-17,TPS ,2907,290.7,58.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.92,290.0,,,,,58.08000000000001,0,1,1,0,0,0,0,0
230,2016-17,TRAVIS PERKINS PLC,221759,11087.95,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9239.95,11088.0,,,,,1848.0499999999993,0,0,1,0,0,0,1,0
231,2016-17,TYNE AND WEAR ARCHIVES & MUSEUMS,5298,264.9,44.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.75,221.0,,,,,0.25,0,0,0,1,0,0,0,0
232,2016-17,"UCL SHOP, UNIVERISTY COLLEGE LONDON",2351,587.75,117.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.2,470.0,2500.0,,,,-0.19999999999998863,0,1,0,0,0,0,0,0
233,2016-17,UNIVERSITY OF BATH,58430,3461.0,576.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884.17,2884.0,,,,,-0.17000000000007276,1,1,0,0,0,1,1,0
234,2016-17,UNIVERSITY OF BIRMINGHAM,26233,1311.65,218.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.04,0.0,,,,,-1093.04,0,0,0,0,0,0,0,1
235,2016-17,UNIVERSITY OF EXETER,37970,2542.45,423.74,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2117.71,2000.0,,,,,-117.71000000000004,0,1,0,0,0,0,0,0
236,2016-17,UNIVERSITY OF KEELE,56169,2808.45,468.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.37,0.0,,,,,-2340.37,0,0,0,0,0,0,0,1
237,2016-17,UNIVERSITY OF LONDON,277,27.7,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.0,,,,,-21.74,0,0,0,0,0,0,0,1
238,2016-17,UNIVERSITY OF MANCHESTER,2662,133.1,22.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.92,0.0,,,,,-110.92,0,0,0,0,0,0,0,1
239,2016-17,UNIVERSITY OF THE ARTS LONDON,10508,1201.6,200.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.3,0.0,19000.0,9216.0,,,-1001.3,0,0,0,0,0,0,0,1
240,2016-17,UNIVERSITY OF WARWICK,175181,8759.05,1459.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7299.2,0.0,,,,,-7299.2,0,0,0,0,0,0,0,1
241,2016-17,VODAFONE LTD,20657,1032.85,206.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.28,826.28,,,,,0.0,1,0,0,0,0,0,0,0
242,2016-17,W R EVANS HEALTHCARE LTD,5592,279.6,55.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.68,0.0,,,,,-223.68,0,0,0,0,0,0,0,1
243,2016-17,W WING YIP & BROTHERS TRADING GROUP LTD,440215,22010.75,3668.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18342.29,0.0,,,,,-18342.29,0,0,0,0,0,0,0,1
244,2016-17,WAGAMAMA LIMITED,498,24.900000000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,0,0,0,0
245,2016-17,WAITROSE LTD,62803780,3140189.0,523364.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616824.17,2616824.0,,,,,-0.1699999999254942,0,0,1,0,0,0,1,0
246,2016-17,WALKER & SON,4523,226.13,37.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.45,0.0,,,,,-188.45,0,0,0,0,0,0,0,1
247,2016-17,WAREMOSS LTD,6441,326.25,54.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.88,272.0,,,,,0.12000000000000455,0,0,1,0,0,0,0,0
248,2016-17,WARNER BROS. STUDIOS LEAVESDEN LTD.,452490,22624.5,3770.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18853.75,18854.0,,,,,0.25,1,1,0,0,0,0,0,0
249,2016-17,WARNER LEISURE HOTELS,17226,861.3000000000001,143.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.75,717.75,,,,,0.0,0,0,1,0,0,0,0,0
250,2016-17,WELCOME BREAK GROUP LIMITED,1481216,74060.8,12343.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61717.34,61717.0,,,,,-0.33999999999650754,1,0,0,0,0,0,0,0
251,2016-17,WELL PHARMACY,324503,16185.64,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,0,0,0,1,0
252,2016-17,WH SMITH PLC,4027435,206471.0,34412.0,39559.0,0.0,27787.0,6184.0,0.0,5588.0,0.0,132500.0,132500.0,,2970759.0,,,0.0,0,1,0,0,0,0,0,0
253,2016-17,WILDFOWL & WETLANDS TRUST (TRADING) LTD,5745,286.4,47.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.86,0.0,,,,,-238.86,0,0,0,0,0,0,0,1
254,2016-17,WILKO RETAIL LIMITED,34623998,1731199.9,288533.32,74603.61000000002,0.0,15500.0,58376.51,0.0,727.1,0.0,1368062.9699999997,1368063.0,,,,,0.03000000026077032,1,1,1,1,0,0,1,0
255,2016-17,WILLIAM STRIKE LTD,88073,4404.19,734.03,1867.15,0.0,0.0,0.0,0.0,0.0,1867.15,1803.0099999999998,0.0,,,,,-1803.0099999999998,0,0,0,0,0,0,0,1
256,2016-17,WM MORRISON SUPERMARKETS PLC,191508650,9575432.5,1339063.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8236369.27,6413056.0,,,,,-1823313.2699999996,1,0,0,0,0,0,0,0
257,2016-17,WOODTHORPE HALL GARDEN CENTRES LIMITED,51193,2559.7,426.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.08,0.0,,,,,-2133.08,0,1,0,0,0,0,0,0
258,2016-17,WRIGHTS PIES (SHELTON) LTD,78749,3937.45,656.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281.21,0.0,,,,,-3281.21,0,0,0,0,0,0,0,1
259,2016-17,YESSS (A) ELECTRICAL LTD,285600,14280.0,2380.0,550.0,0.0,100.0,100.0,250.0,100.0,0.0,11350.0,0.0,,,,,-11350.0,0,0,0,0,0,0,0,1
260,2016-17,YO! SUSHI UK LTD,87896,4394.8,878.96,7910.64,0.0,0.0,0.0,0.0,0.0,7910.64,-4394.8,0.0,,,,,4394.8,0,0,0,0,0,0,0,1
261,2017-18,2 SISTERS (RED MEAT) LTD,12622,631.1,103.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.17,527.0,,,,,-0.16999999999995907,0,1,0,0,0,0,0,0
262,2017-18,A F BLAKEMORE & SON LTD,5981614,249233.92,49846.78,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,179387.14,229233.92,,,,,49846.78,1,0,0,0,0,0,0,0
263,2017-18,AGE UK TRADING CIC,684104,34205.2,5700.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28504.33,28504.0,,,,,-0.33000000000174623,1,0,0,0,0,0,0,0
264,2017-18,ALDI STORES LTD,75499387,3774969.35,629161.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145807.79,3145807.79,,3818852.0,,,0.0,1,1,1,0,1,1,1,0
265,2017-18,"ANIMAL, A DIVISION OF H YOUNG (OPERATIONS) LIMITED",82858,4142.9,828.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3314.35,3314.0,,,,,-0.34999999999990905,0,0,0,0,0,0,1,0
266,2017-18,ARCHANT COMMUNITY MEDIA LIMITED,178555,8927.75,1487.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7439.79,,,,,,,0,0,0,0,0,0,0,1
267,2017-18,ARGOS,6685104,334255.0,55709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278546.0,278546.0,,,,,0.0,1,0,0,0,0,0,0,0
268,2017-18,ASDA STORES LIMITED,192973018,9648651.0,1608108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8040543.0,8040543.0,,,,,0.0,1,0,0,0,0,0,0,0
269,2017-18,"ASHMOLEAN MUSEUM, UNIVERSITY OF OXFORD",3689,185.0,25.68,175.0,150.0,20.0,5.0,0.0,0.0,0.0,-15.68,0.0,,,,,15.68,0,0,0,0,0,0,0,1
270,2017-18,B&Q,1028455,51422.75,10284.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41138.2,,,,,,,0,0,0,0,0,0,0,1
